HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS
,200320,HC ថ្នាធ្នង់,HC Thna Thnong ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200304,ជ្រុងពពេល,Chrung Popel,20030404,ក្រូច,Krouch,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,នាង សុផាត,855 316318880,None,11.257174,105.8240761,01/01/2015,https://maps.app.goo.gl/bWYLvEpx3dcn9fNWA,Operational
,200321,HC ចក,HC Chak ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200303,កំពង់ចក,Kampong Chak,20030301,ចក,Chak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សុខ ចន្ថារី,855 16951256,None,11.16313106,105.8212737,01/01/2015,https://maps.app.goo.gl/t2sFMn8Dy75oPAmz5,Operational
,200322,HC បុសមន,HC Boss Mon ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200301,បុសមន,Bos Mon,20030101,បុសមនលើ,Bos Mon Leu,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ប្រាក់ ធារី,855 887399648,None,11.23705517,105.8809492,01/01/2015,https://maps.app.goo.gl/NtEbC9Yf6znfVHag9,Operational
,200323,HC ពងទឹក,HC Pong Tuk ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200307,ពងទឹក,Pong Tuek,20030708,ទួលតាកែវ,Tuol Ta Kaev,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សៀវ អាន់,855 887743137,None,11.20156869,105.8811586,01/01/2015,https://maps.app.goo.gl/SNBeWa2AWkVuRTww5,Operational
,200401,HP ទួលសាលា,HP Toul Sala ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200304,ជ្រុងពពេល,Chrung Popel,20030401,ទួលសាលា,Tuol Sala,DPHI (GPS)	Unknown,HP,Health Post,ប៉ុស្តិ៍សុខភាព,,ឆាយ ស៊ីណាន,855 979090810,None,11.22394595,105.795843,2015,https://maps.app.goo.gl/rjNhmSCZ6jXNA5b58,Operational
,200403,RH មន្ទីរពេទ្យបង្អែកសាមគ្គីរំដួល,RH Samki Romduol ,20,ស្វាយរៀង,Svay Rieng,2003,រំដួល,Rumduol,2004,ស្វាយទាប,Svay Teap,200303,កំពង់ចក,Kandieng Reay,20030301,ចក,Chak,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,CPA1,សាន់​ សុធាវុធ,855 7733745,None,11.1628137,105.8210416,01/04/2019,https://maps.app.goo.gl/9NHei3Xy8B3c1oVt6,Operational
,200201,RH មន្ទីរពេទ្យបង្អែករមាសហែក,RH Romeas Hek ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200408,កំពង់ត្រាច,Kampong Trach,20040809,តាត្រាវ,Ta Trav,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,CPA2,ជៃ ចាន់ថន,855 71 509 9507,None,11.41413898,105.7961166,01/01/2006,,Operational
,200202,HC កំពង់ត្រាច,HC Kampong Trach ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200408,កំពង់ត្រាច,Kampong Trach,20040809,តាត្រាវ,Ta Trav,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សុខ ចាន់ណារ៉ង,855 97 358 5708,None,11.41521361,105.796299,01/01/2006,,Operational
,200203,HC អង្គប្រស្រែ,HC Angk Prasre,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200404,អង្គប្រស្រែ,Angk Prasrae,20040403,ត្រពាំងរំដេញ,Trapeang Rumdenh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ពេជ ច័ន្ទដារ៉ា,855 12864700,None,11.3121624,105.8212752,01/01/2006,,Operational
,200204,HC ដូង,HC Doung ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200407,ដូង,Doung,20040708,ឈើទាល,Chheu Teal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ហុក នឿន,855 884012344,None,11.33774714,105.8606713,01/01/2006,,Operational
,200205,HC អំពិល,HC Ampil ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200401,អំពិល,Ampil,20040107,អំពិល,Ampil,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,គង់ សុផាត,855 92 720 573,None,11.45973157,105.8080356,01/01/2006,,Operational
,200206,HC ក្រសាំង,HC Krasaing ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200410,ក្រសាំង,Krasang,20041003,ក្រសាំង,Krasang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ម៉ា សារុំ,855 97 416 4888,None,11.5350516,105.7155914,01/01/2006,,Operational
,200207,HC ជ្រៃធំ,HC Chrey Thum ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200406,ជ្រៃធំ,Chrey Thum,20040603,ស្រះ,Srah,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ប្រាក់ សារ៉ូត,855 31 9786 063,None,11.40940897,105.719454,01/01/2006,,Operational
,200208,HC មុខដា,HC Mukh Da ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200411,មុខដា,Mukh Da,20041103,ក្រញូង,Kranhung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,កែវ ចន្ថន,855 97 699 0927,None,11.37703127,105.7178475,01/01/2006,,Operational
,200209,HC ម្រាម,HC Mream ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200412,ម្រាម,Mream,20041219,ល្បើក,Lbaeuk,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,វង្ស ទិតថន,855 88 9293 434,None,11.3300087,105.6746604,01/01/2006,,Operational
,200210,HC ចន្រ្តី,HC Chantrei ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200405,ចន្ដ្រី,Chantrei,20040508,ចន្ដ្រី,Chantrei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សឿង សឿម,855 12 243 132,None,11.28536791,105.7240013,01/01/2006,,Operational
,200211,HC ជីកដី,HC Chik Dei ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200403,អណ្តូងត្របែក,Andoung Trabaek,20040304,ជីកដី,Chik Dei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ហុក រតនៈ,855 97 332 9444,None,11.55374038,105.7491507,21/08/2013,,Operational
,200212,HC ត្រពាំងស្តៅ,HC Trapaing Sdao ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200415,ត្រពាំងស្តៅ,Trapeang Sdau,20041516,ត្រពាំងឈ្នាង,Trapeang Chhneang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,វង់ ពែត,855 88 935 9976,None,11.32232128,105.7552353,16/07/2013,,Operational
,200213,HC គគី,HC Koki ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200409,គគីរ,Koki,20040905,គគីរ,Koki,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,យស់ ស៊ីវន់,855 97 976 2312,None,11.44468515,105.8645108,01/04/2019,,Operational
,200214,HC សំបួរ,HC Sambour ,20,ស្វាយរៀង,Svay Rieng,2004,រមាសហែក,Romeas Haek,2002,រមាសហែក,Romeas Hek,200413,សំបួរ,Sambour,20041304,ប្រសាទ,Prasat,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ពៅ អង,855 97 3668 008,None,11.4740217,105.7103068,01/01/2021,,Operational
,200101,RH មន្ទីរពេទ្យបង្អែកជីភូ,RH Chi Phu ,20,ស្វាយរៀង,Svay Rieng,2008,បាវិត,Bavet,2001,ជីភូ,Chi Phu,200805,ព្រៃអង្គុញ,Prey Angkunh,20080503,ជ្រៃធំ,Chrey Thum,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,CPA1,ប្រាក់ សម្បត្តិ,855 12 761 089,None,11.03725844,106.0094705,01/01/2006,https://maps.app.goo.gl/Du7FRsknLr3jehYKA?g_st=it,Operational
,200102,HC ព្រៃអង្គុញ,HC Prey Angkunh ,20,ស្វាយរៀង,Svay Rieng,2008,បាវិត,Bavet,2001,ជីភូ,Chi Phu,200805,ព្រៃអង្គុញ,Prey Angkunh,20080503,ជ្រៃធំ,Chrey Thum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,កែវ វណ្ណថា,855 31 466 6293,None,11.03766122,106.0093149,01/01/2006,https://maps.app.goo.gl/8L9U7RxJhtQjyLMt8,Operational
,200103,HC បាវិត,HC Bavet ,20,ស្វាយរៀង,Svay Rieng,2008,បាវិត,Bavet,2001,ជីភូ,Chi Phu,200802,បាវិត,Bavet,20080201,តាបឹប,Ta Boeb,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,អ៊ូ សាផល,855 97 998 8733,None,11.06459466,106.1364414,01/01/2006,https://maps.app.goo.gl/RDzaqULpjQngtMip7?g_st=it,Operational
,200104,HC ព្រៃគគីរ,HC Prey Koki ,20,ស្វាយរៀង,Svay Rieng,2001,ចន្ទ្រា,Chantrea,2001,ជីភូ,Chi Phu,200108,ព្រៃគគីរ,Prey Kokir,20010804,ព្រៃគគីរ,Prey Kokir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ថា សុភាតារា,855 88 610 6061,None,11.01336416,106.061715,01/01/2006,https://maps.app.goo.gl/WnmFuvDmuty2Ejtz8,Operational
,200105,HC មេសថ្ងក,HC Me Sa Thngak ,20,ស្វាយរៀង,Svay Rieng,2001,ចន្ទ្រា,Chantrea,2001,ជីភូ,Chi Phu,200105,មេសរថ្ងក,Me Sar Thngak,20010506,ពោធិ៍,Pou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ហាស់ សុផុន,855 77607080,None,10.98336226,106.1260924,01/01/2006,https://maps.app.goo.gl/XF6PfztSRTA4Qcqg9,Operational
,200110,HC ទួលស្តី,HC Tourl Sdey ,20,ស្វាយរៀង,Svay Rieng,2001,ចន្ទ្រា,Chantrea,2001,ជីភូ,Chi Phu,200110,ទួលស្ដី,Tuol Sdei,20011002,ដូនទៃ,Doun Tey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,,,None,10.89568067,106.1329799,25/05/2013,https://maps.app.goo.gl/oxurQZffmWgw8uTt7,Operational
,200111,HC ច្រេស,HC Chres ,20,ស្វាយរៀង,Svay Rieng,2001,ចន្ទ្រា,Chantrea,2001,ជីភូ,Chi Phu,200104,ច្រេស,Chres,20010405,បន្លាស្អិត,Banla S'et,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,នូ សាំង,855 888594865,None,10.95107415,106.0653297,01/07/2014,https://maps.app.goo.gl/xsXtbjP2dtP5vQZq6,Operational
,200106,HC ស្វាយតាយាន,HC Svay Tayean ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2001,ជីភូ,Chi Phu,200209,ស្វាយតាយាន,Svay Ta Yean,20020901,ព្រៃស្ទៀង,Prey Stieng,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,,,None,11.0125871,105.966956,01/01/2016,https://maps.app.goo.gl/UnmJpgwhLTe2ttbC6?g_st=it,Operational
,200107,HC ត្នោត,HC Thnot ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2001,ជីភូ,Chi Phu,200212,ត្នោត,Tnaot,20021203,បុណ្យ,Bon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,,,None,10.89618192,106.0544176,01/01/2006,https://maps.app.goo.gl/5QyEK6pgkSr8wGrV7,Operational
,200108,HC ខ្សែត្រ,HC Kset ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2001,ជីភូ,Chi Phu,200203,ខ្សែត្រ,Khsaetr,20020302,ខ្សែត្រ,Khsaetr,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,សំ សារ៉ាន់,855 88 291 0414,None,10.92572114,105.9877914,01/01/2006,https://maps.app.goo.gl/VpQboCi4p3DbhK2T8,Operational
,200112,HC សំឡី,HC Samley ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2001,ជីភូ,Chi Phu,200207,សំឡី,Samlei,20020704,សំឡីខាងជើង,Samlei Khang Cheung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,,,None,10.95004915,106.0201856,01/01/2021,https://maps.app.goo.gl/79kfFZAEJ9v5g9Nv5,Operational
,200317,HC ញរ,HC Nhor ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2004,ស្វាយទាប,Svay Teap,200202,ញរ,Nhor,20020206,ស្វាយអាណាត,Svay Anat,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ញ៉ែម ឡា,855 714445310,None,10.91993416,105.9433142,01/01/2015,https://maps.app.goo.gl/SEe8ccA4y4hEQMKG9,Operational
,200318,HC សំយ៉ោង,HC Samyong ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2004,ស្វាយទាប,Svay Teap,200208,សំយ៉ោង,Samyaong,20020801,ឫស្សីលៀប,Ruessei Lieb,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,អ៊ុច សាមិ,855 12​709486,None,10.96146739,105.8547081,01/01/2015,https://maps.app.goo.gl/AbY6SDjFLeCXC4eN6,Operational
,200319,HC ព្រះពន្លា,HC Preah Ponlea ,20,ស្វាយរៀង,Svay Rieng,2002,កំពង់រោទិ៍,Kampong Rou,2004,ស្វាយទាប,Svay Teap,200204,ព្រះពន្លា,Preah Ponlea,20020404,អូរដូនអាម,Ou Doun Am,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,MPA,ងួន ភឿន,855 883330789,None,11.00863532,105.8836468,01/01/2015,https://maps.app.goo.gl/p61vjXSwJiyThE2Q9,Operational
,030101,RH មន្ទីរពេទ្យបង្អែកចំការលើ,RH Chamkar Leu ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030206,ស្វាយទាប,Svay Teab,03020612,ថ្នល់បែកកើត,Thnal Baek Kaeut,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,តាន់ គីមឆេង,855 12​402505,None,12.31257676,105.2797902,01/01/2016,https://maps.app.goo.gl/x7pyB5MXvKpJG3dK6,Operational
,030102,HC ដូនធី,HC Daun Thi ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030201,បុសខ្នុរ,Bos Khnor,03020102,ដូនធី,Doun Thi,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,តាំង​ ឈុនហាក់,855 97 4144944,None,12.12594038,105.3376014,01/01/2006,https://maps.app.goo.gl/1Li89Ms2pipsR9CfA?g_st=com.google.maps.preview.copy,Operational
,030103,HC បុសខ្នុរ,HC Bos Khnaor ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030201,បុសខ្នុរ,Bos Khnor,03020105,បុសខ្នុរ,Bos Khnor,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈាវ កុសល,855 97 9996844,None,12.18120078,105.3224244,01/01/2006,https://maps.app.goo.gl/5cUWMJ8VHndQNCDS7?g_st=com.google.maps.preview.copy,Operational
,030104,HC តាអុង,HC Ta Ong ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030207,តាអុង,Ta Ong,03020701,តាអុង,Ta Ong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជឹម រតនៈ,855 979845488,None,12.23605192,105.3006491,01/01/2006,https://maps.app.goo.gl/uqhbJFAprSRNRDTy9?g_st=com.google.maps.preview.copy,Operational
,030105,HC តាំងក្រង,HC Taing Krang ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030206,ស្វាយទាប,Svay Teab,03020607,តាំងក្រង់,Tang Krang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជុំ ចាន់,855 88 9530000,None,12.26469755,105.2877021,01/01/2006,https://maps.app.goo.gl/yi97EnuyQECKnAs1A?g_st=com.google.maps.preview.copy,Operational
,030106,HC ស្វាយទាប,HC Svay Teab ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030206,ស្វាយទាប,Svay Teab,03020612,ថ្នល់បែកកើត,Thnal Baek Kaeut,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ទៀង សារិន,855 979299904,None,12.31235,105.27941,01/01/2006,https://maps.app.goo.gl/RmueHDbWaYBgoHbg6?g_st=com.google.maps.preview.copy,Operational
,030107,HC ស្ពឺ,HC Speu ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030205,ស្ពឺ,Spueu,03020507,ស្ពឺកើត,Spueu Kaeut,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈាវ លឹមសេង,855 99292981,None,12.32664079,105.3350779,01/01/2006,https://maps.app.goo.gl/waQR4YGprM9S8LG7A?g_st=com.google.maps.preview.copy,Operational
,030108,HC ជយោ,HC Cheyo ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030203,ជយោ,Cheyyou,03020303,អូរប៉ិះ,Ou Peh,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,និន ហ៊ុច,855 77505266,None,12.32034206,105.3580942,01/01/2006,https://maps.app.goo.gl/hNa6XyiHbc4iPje19?g_st=com.google.maps.preview.copy,Operational
,030109,HC ចំការអណ្តូង,HC Chamkar Andoung ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030202,ចំការអណ្ដូង,Chamkar Andoung,03020202,សូរជៃ,Souchey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ខាត់ សំណាង,855​ 89 594343,None,12.34156771,105.1697273,01/01/2006,https://maps.app.goo.gl/M5nhB2BMiKHSUgmg6?g_st=it,Operational
,030110,HC តាប្រុក,HC Ta Prok ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030208,តាប្រុក,Ta Prok,03020801,ស្រែប្រាំង,Srae Prang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហោ រចនា,855 97 5522258,None,12.38713001,105.2106761,01/01/2006,https://maps.app.goo.gl/yi97EnuyQECKnAs1A?g_st=com.google.maps.preview.copy,Operational
,030111,HC ល្វាលើ,HC Lvea Leu ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030204,ល្វាលើ,Lvea Leu,03020405,ល្វាជើង,Lvea Cheung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អេង ឌីណា,855 88 9191620,None,12.34138788,105.2841928,01/01/2006,https://maps.app.goo.gl/ksdngzg5HezfqxaK7?g_st=com.google.maps.preview.copy,Operational
,030115,HC ចំការកៅស៊ូចំការអណ្តូង,HC Chamkar Kaosou Chamkar Andoung ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030202,តាប្រុក,Ta Prok,03020208,តាប៉ាង១,Ta Pang 1,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,វ៉ាន់ កតវេទិតា,855 88 5727797,None,12.3799532,105.2208834,20/01/2011,https://maps.app.goo.gl/jhhwrmod1ZkJf5AV9?g_st=com.google.maps.preview.copy,Operational
,030116,HC ស្វាយមាស,HC Svay Meas ,03,កំពង់ចាម,Kampong Cham,0302,ចំការលើ,Chamkar Leu,0301,ចំការលើ,Chamkar Leu,030207,បុសខ្នុរ,Bos Khnor,03020711,បាំង​ ១,Baing 1,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហោ បញ្ញារិទ្ធ,855 12459378,None,12.202727,105.3138937,01/03/2012,https://maps.app.goo.gl/jnYqh48kBkx6BaNh6?g_st=com.google.maps.preview.copy,Operational
,030325,RH មន្ទីរពេទ្យបងែ្អកហ៊ុនសែនស្ទឹងត្រង់,RH Hun Sen Stueng Trang ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031510,ព្រែកកក់,Preak Kak,03151004,ត្នោតតាសាយ,Tnaot Ta Say,Survey123 (WHO),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,កៀត តេង,855 92322413,None,12.2569379,105.5334328,01/10/2011,https://maps.app.goo.gl/B9d9Wx6uohUF4uEy9,Operational
,030112,HC មេសរជ្រៃ,HC Me Sar Chrey ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031505,មេសរជ្រៃ,Me Sar Chrey,03150503,បុសពោធិ,Bos Pou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ាង ណាត,855 12780780,None,12.29908376,105.4094017,01/01/2006,https://maps.app.goo.gl/9ii55WWeyjrKsAkRA,Operational
,030113,HC ដងក្តារ,HC Dang Kdar ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031503,ដងក្ដារ,Dang Kdar,03150301,សន្ទិចកើត,Santich Kaeut,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឆាយ បំណង,855 11717385,None,12.3741354,105.480452,01/01/2006,https://maps.app.goo.gl/mhVe5QKfjxfUe8hp9,Operational
,030114,HC សូភាស,HC Sopheas ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031512,សូភាស,Soupheas,03151201,សូភាស,Soupheas,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លោក ឃឹម ឈឿង,855 12405918,None,12.27044423,105.4223883,01/01/2006,https://maps.app.goo.gl/diuxm5ZCN4pQB7dA6,Operational
,030320,HC ព្រែកកក់,HC Prek Kak ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031510,ព្រែកកក់,Preak Kak,03151004,ត្នោតតាសាយ,Tnaot Ta Say,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឌីន សុខុម,855 78275082,None,12.25638,105.53355,01/01/2006,https://maps.app.goo.gl/B9d9Wx6uohUF4uEy9,Operational
,030321,HC ព្រែកបាក់,HC Prek Bak ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031509,ព្រែកបាក់,Preaek Bak,03150904,ព្រែកព្រះអង្គ,Preaek Preah Angk,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,ចាន់ សារ៉ាត់,855 16448898,None,12.1852073,105.5206597,01/07/2014,https://maps.app.goo.gl/6ELH6Pru6bsU4jS37,Operational
,030409,HC ខ្ពបតាងួន,HC Khpob Ta Nguon ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031504,ខ្ពបតាងួន,Khpob Ta Nguon,03150404,ខ្ពបតាងួន,Khpob Ta Nguon,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឡៅ ស៊ីផា,855 12453761,None,12.28787822,105.7173112,01/01/2006,https://maps.app.goo.gl/cgpcY6QxwECZ96r77,Operational
,030410,HC ពាមកោះស្នា,HC Peam Koh Sna ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031507,ពាមកោះស្នា,Peam Kaoh Snar,03150702,ពាមក្នុង,Peam Knong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ើង ប៊ុន្នី,855 12485230,None,12.30019573,105.668899,01/01/2006,https://maps.app.goo.gl/8c5nHjRajuh5dGAP8,Operational
,030411,HC អារក្សត្នោត,HC Aractnout ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031501,អារក្សត្នោត,Areaks Tnot,03150105,បែកអន្លូង,Baek Anlung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ខាត់ បូរីន,855 92392816,None,12.35947113,105.5933005,01/01/2006,https://maps.app.goo.gl/j1X1uzjS3QFqNNfU6,Operational
,030412,HC ទួលសំបូរ,HC Tourl Sambour ,03,កំពង់ចាម,Kampong Cham,0315,ស្ទឹងត្រង់,Stueng Trang,0311,ស្ទឹងត្រង់,Stueng Trang,031514,ទួលសំបួរ,Tuol Sambuor,03151402,ពោន,Poun,Survey123 (WHO),HC,Health Center,មណ្ឌលសុខភាព,,វ៉ា លាងសេង,855 973444465,None,12.4175183,105.6755733,01/01/2006,https://maps.app.goo.gl/xBSKo53iEnmcdGWD8,Operational
