HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS,missing_required_fields
992884,210107,HC ព្រៃជួរ,HC Prey Chuor,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210909,ពពេល,Popel,21090904,ព្រៃជួរ,Prey Chuor,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អួង ភក្តី,855 17576040,None,11.0622824205738,104.665207027049,01/01/2006,,Operational,HF_LEVEL
590174,210108,HC ព្រៃស្បាត,HC Prey Sbat,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210914,ត្រពាំងធំខាងជើង,Trapeang Thum Khang Cheung,21091410,ព្រៃស្បាត,Prey Sbat,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សៀង សុផុន,855 12371636,None,11.067311228194,104.591718453941,01/01/2006,,Operational,HF_LEVEL
102831,210109,HC ត្រពាំងអណ្តើក,HC Trapeang Andeuk,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210906,អូរសារាយ,Ou Saray,21090611,ឫស្សីមួយគុម្ព,Ruessei Muoy Kump,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កុច នី,855 12665008,None,11.0738513659114,104.496227801196,01/01/2006,,Operational,HF_LEVEL
974479,210110,HC អង្គរការ,HC Ang Rokar,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210914,ត្រពាំងធំខាងជើង,Trapeang Thum Khang Cheung,21091406,ព្រៃតាឡី,Prey Ta Lei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យុន ចាន់ណារិន,855 12975 674,None,11.0356939257143,104.589091044887,01/01/2006,,Operational,HF_LEVEL
441054,210112,HC ញ៉ែងញ៉ង,HC Nheng Nhang,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210905,ញ៉ែងញ៉ង,Nhaeng Nhang,21090511,កំសី,Kamsei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ដួង អាន,855 12517726,None,10.9282628577604,104.639331898215,01/01/2006,,Operational,HF_LEVEL
433551,210113,HC ត្រពាំងអំពិល,HC Traping Ampel,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210912,តាភេម,Ta Phem,21091202,ត្រពាំងអំពិល,Trapeang Ampil,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ដុស វិជ្ជា,855 77328062,None,11.0427603446997,104.639653454639,19/08/2013,,Operational,HF_LEVEL
830709,210114,HC បុស្សតាផង់,HC Bos Taphorng,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2101,អង្គរការ,Ang Rokar,210907,ត្រពាំងក្រញូង,Trapeang Kranhoung,21090709,បុស្សតាផង់,Boss Taphong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ង៉ាន់ សុវ៉ាត,855 89629864,None,11.0934438237112,104.36890528481,01/08/2015,,Operational,HF_LEVEL
525871,210201,RH មន្ទីរពេទ្យបង្អែកបាទី,RH Bati,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210201,ចំបក់,Chambak,21020102,បចាម,Bacham,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,សៅ​ ចាន់ថា,855 81939047,None,11.2481287755728,104.814630995648,01/01/2006,,Operational,HF_LEVEL
937917,210202,HC ដូង,HC Daung,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210203,ដូង,Doung,21020304,យុថ្កា,Yuthka,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លាង គឹមស្រុង,855 17818722,None,11.233514465477,104.905944561262,01/01/2006,,Operational,HF_LEVEL
938706,210203,HC ចំបក់,HC Chambak,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210201,ចំបក់,Chambak,21020108,សីហា,Seiha,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហូត​​​​​​​ សុខហេង,855 92817306,None,11.2353438857692,104.826549721881,01/01/2006,,Operational,HF_LEVEL
653161,210204,HC កណ្តឹង,HC Kandoeng,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210204,កណ្តឹង,Kandoeng,21020408,កណ្ដឹងតូច,Kandoeng Touch,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,នង ​ស័យណា,855 12315 772,None,11.2914006282176,104.844206689351,01/01/2006,,Operational,HF_LEVEL
877673,210205,HC ទន្លេបាទី,HC Tonle Bati,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210207,ក្រាំងធ្នង់,Krang Thnong,21020708,ទន្លេបាទី,Tonle Bati,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,នៅ​ សិលា,855 17561672,None,11.3319540138566,104.861353241239,01/01/2006,,Operational,HF_LEVEL
333212,210206,HC ពត់សរ,HC Pot Sar,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210210,ពត់ស,Pot Sar,21021008,ឃ្លាំងសម្បត្ដិ,Kleang Sambatt,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ញ៉ែម ម៉េង,855 12372376,None,11.3389546769693,104.868003554385,01/01/2006,,Operational,HF_LEVEL
025436,210207,HC លំពង់,HC Lumpong,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210208,លំពង់,Lumpong,21020809,ថ្មស,Thma Sa,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប្រាក់​ សារៀម,855 12482451,None,11.2934976730171,104.760079183217,01/01/2006,,Operational,HF_LEVEL
445303,210208,HC ត្រពាំងក្រសាំង,HC Trapeang Krasaing,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210214,ត្រពាំងក្រសាំង,Trapeang Krasang,21021408,គោដួល,Kou Duol,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អែម ឡូងផាន់ណា,855 12896325,None,11.2254516580501,104.776274511645,01/01/2006,,Operational,HF_LEVEL
307104,210209,HC ក្រាំងលាវ,HC Kraing Leav,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210206,ក្រាំងលាវ,Krang Leav,21020617,ឈើទាលជ្រុំ,Chheu Teal Chrum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ែន កំសាន្ត,855 12220629,None,11.2469928013659,104.735132286381,01/01/2006,,Operational,HF_LEVEL
287575,210210,HC ត្រាំខ្នារ,HC Tram Khna,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210211,សុភី,Sour Phi,21021102,ត្រាំខ្នារ,Tram Khnar,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,តែ សារីម,855 12494174,None,11.2934699302665,104.707874269269,01/01/2006,,Operational,HF_LEVEL
342788,210211,HC ខ្វាវ,HC Khvav,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2102,បាទី,Bati,210705,ខ្វាវ,Khvav,21070518,ត្រពាំងត្របែក,Trapeang Trabaek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចេម​ ថន,855 12411299,None,11.1829031214981,104.714709154542,01/01/2006,,Operational,HF_LEVEL
115858,210212,HC ជំរះពេន,HC Chumreahpen,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2102,បាទី,Bati,210704,ជំរះពេន,Chumreah Pen,21070411,អង្គរផ្ដៀក,Angkor Phdiek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឆែ​ ស៊ូខេង,855 92995 499,None,11.1466667185771,104.755288170318,01/01/2006,,Operational,HF_LEVEL
533629,210213,HC រវៀង,HC Rovieng,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2102,បាទី,Bati,210707,រវៀង,Rovieng,21070722,ចារ,Char,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា ស្រេង​​,855 12776034,None,11.1967911925506,104.785788075138,01/01/2006,,Operational,HF_LEVEL
526211,210214,HC សំរោង,HC Samraong,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2102,បាទី,Bati,210708,សំរោង,Samraong,21070803,ព្រៃទទឹង,Prey Totueng,DPHI (GPS),HC,Health Center with beds,មណ្ឌលសុខភាពមានគ្រែ,,យឺ​ ឆេងលី,855 12517205,None,11.1452842615744,104.802176499225,01/01/2006,,Operational,HF_LEVEL
384176,210215,HC ត្រពាំងសាប,HC Trapaing Sab,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210215,ត្រពាំងសាប,Trapeang Sab,21021510,សង្កែ,Sangkae,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ួង ប៊ុនឃាង,855 12960413,None,11.2612659815564,104.81167688013,25/09/2013,,Operational,HF_LEVEL
833718,210216,HC ចំប៉ី,HC Champey,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210202,ចំបុី,Champey,21020203,ត្រកៀត,Trakiet,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,NA,NA,11.2833508398364,104.874857361429,01/01/2021,,Operational,HF_LEVEL;CONTACT_NO
215150,210217,HC កុមាររាជា,HC Komar Reachea,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,210205,កុមាររាជា,Komar Reachea,21020505,ក្រាំងពង្រ,Krang Pongro,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,NA,NA,11.2604487242982,104.73933917935,01/02/2021,,Operational,HF_LEVEL;CONTACT_NO
453496,210218,HC ពារាម,HC Peareang,21,តាកែវ,Takeo,2102,បាទី,Bati,2102,បាទី,Bati,000000,,,00000000,,,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,NA,NA,NA,11.2375563460909,104.862730512952,01/09/2022,,Operational,HF_LEVEL;CONTACT_NO
670317,,HC តាំងដូង,HC TaingDaung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HF_CODE;HF_TYPE_EN;HF_LEVEL;OWNERSHIP;PRO_CODE;DIS_CODE;OD_CODE;COM_CODE;VIL_CODE;HF_LAT;HF_LON;CONTACT_NO;STATUS;START_DATE
455968,210301,PH មន្ទីរពេទ្យខេត្តតាកែវ,PH Takeo,21,តាកែវ,Takeo,2108,ដូនកែវ,Doun Kaev,2103,ដូនកែវ,Daun Keo,210802,រកាក្នុង,Roka Knong,21080210,ភូមិ២,Phum Pir,DPHI (GPS),PH,Provincial Hospital,មន្ទីរពេទ្យខេត្ត,,ឈូវ ឈួន,855 16875 324,None,10.9892420361419,104.782889255792,01/01/2006,,Operational,HF_LEVEL
715184,210302,HC បឹងត្រាញ់,HC Boeng Tranh,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2103,ដូនកែវ,Daun Keo,210701,បឹងត្រាញ់ខាងជើង,Boeng Tranh Khang Cheung,21070108,អង្គរាំង,Angk Reang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,តុង ប៉ិន,855 92295060,None,11.1136830949763,104.717133373994,01/01/2006,,Operational,HF_LEVEL
614059,210303,HC លំចង់,HC Lumchang,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2103,ដូនកែវ,Daun Keo,210706,លំចង់,Lumchang,21070602,ស្វាយព្រៃ,Svay Prey,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ណុប ច្រៀង,855 12383726,None,11.0694593949588,104.760541861906,01/01/2006,,Operational,HF_LEVEL
648345,210304,HC ទ្រា,HC Trea,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2103,ដូនកែវ,Daun Keo,210711,ទ្រា,Trea,21071101,វែង,Veaeng,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សាយ ខា,855 92915411,None,11.075937457685,104.81725882279,01/01/2006,,Operational,HF_LEVEL
754785,210305,HC បារាយណ៍,HC Baray,21,តាកែវ,Takeo,2108,ដូនកែវ,Doun Kaev,2103,ដូនកែវ,Daun Keo,210801,បារាយណ៍,Baray,21080111,ត្រពាំងលាក់,Trapeang Leak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹម សុវណ្ណ,855 17500910,None,11.012540476445,104.787835311805,01/01/2006,,Operational,HF_LEVEL
772057,210306,HC រកាក្នុង,HC Roka Khnong,21,តាកែវ,Takeo,2108,ដូនកែវ,Doun Kaev,2103,ដូនកែវ,Daun Keo,210802,រកាក្នុង,Roka Knong,21080210,ភូមិ២,Phum Pir,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឡុញ សុគន្ធា,855 979966593,None,10.9898016156241,104.783316495632,01/01/2006,,Operational,HF_LEVEL
917960,210307,HC រកាក្រៅ,HC Roka Krau,21,តាកែវ,Takeo,2108,ដូនកែវ,Doun Kaev,2103,ដូនកែវ,Daun Keo,210803,រកាក្រៅ,Roka Krau,21080302,ត្រាំ,Tram,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ុំ ប៊ុនធឿន,855 92816872,None,10.9683236538161,104.777283591873,01/01/2006,,Operational,HF_LEVEL
376031,210308,HC សំបួរ,HC Sambour,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211009,សំបួរ,Sambuor,21100908,ក្បាលពោធិ៍,Kbal Pou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សួន ចន្ទ្រា,855 16897057,None,10.9668044706474,104.865366820681,01/01/2006,,Operational,HF_LEVEL
054039,210309,HC ធ្លក,HC Thlork,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211013,ធ្លក,Thlok,21101308,ឈើទាលបាក់,Chheu Teal Bak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈឹម រ៉ា,855 178222277,None,10.9182296010749,104.832550407596,01/01/2006,,Operational,HF_LEVEL
308092,210310,HC ខ្វាវ,HC Khvav,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211004,ខ្វាវ,Khvav,21100408,តាស្រែន,Ta Sraen,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ទៀង ហាច,855 92907621,None,10.9083046489913,104.732353180178,01/01/2006,,Operational,HF_LEVEL
966060,210311,HC ព្រៃស្លឹក,HC Prey Sloek,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211007,ព្រៃស្លឹក,Prey Sloek,21100701,ព្រៃសណ្ដែក,Prey Sandaek,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឆឹង ឡាយ,855 12627423,None,10.9078711593987,104.78328365515,01/01/2006,,Operational,HF_LEVEL
570656,210312,HC រនាម,HC Roneam,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211008,រនាម,Roneam,21100803,ត្រពាំងធំ,Trapeang Thum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ខៀវ សុផន,855 89516643,None,10.9165223782134,104.745385677053,01/01/2006,,Operational,HF_LEVEL
621375,210313,HC ស្រង៉ែ,HC Srangae,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2103,ដូនកែវ,Daun Keo,211012,ស្រង៉ែ,Srangae,21101214,គោកអំពៅ,Kouk Ampov,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ធង សោភណ័,855 12591836,None,10.9591045730606,104.830248899538,01/01/2006,,Operational,HF_LEVEL
048225,210314,HC ស្រែរនោង,HC Srae Ronoung,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2103,ដូនកែវ,Daun Keo,210911,ស្រែរនោង,Srae Ronoung,21091117,ត្រពាំងទម្លាប់,Trapeang Tomloab,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ិប មុំ,855 17525841,None,10.9485449692543,104.696464682353,01/01/2006,,Operational,HF_LEVEL
593792,210315,HC លាយបូរ,HC Leay Bo,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2103,ដូនកែវ,Daun Keo,210904,លាយបូរ,Leay Bour,21090422,អង្គនារាយណ៍,Angk Neareay,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,រត្ន័ សុខជា,855 977533346,None,11.0208011326523,104.721765682142,01/01/2006,,Operational,HF_LEVEL
800644,210316,HC ឧត្តមសូរិយា,HC Oudom Sorya,21,តាកែវ,Takeo,2109,ត្រាំកក់,Tram Kak,2103,ដូនកែវ,Daun Keo,210908,ឧត្ដមសុរិយា,Otdam Soriya,21090806,តាសូរ,Ta Sour,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កែវ រុំ,855 12674268,None,11.0641780503207,104.70713062575,01/01/2006,,Operational,HF_LEVEL
378731,210317,HC បឹងត្រាញ់ខាងជើង,HC Boeng Tranh Khang Tboung,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2103,ដូនកែវ,Daun Keo,210702,បឹងត្រាញ់ខាងត្បូង,Boeng Tranh Khang Tboung,21070210,តាដក់ពង,Tadak Pong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈន សារ៉េត,855 98286080,None,,,29/11/2023,,Operational,HF_LEVEL;HF_LAT;HF_LON
466707,,HC សឹង្ហ,HC Soeng,21,តាកែវ,Takeo,2107,សំរោង,Samraong,2103,ដូនកែវ,Daun Keo,210709,សឹង្ហ,Soeng,21070913,អង្គក្ដី,Angk kdei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជា សំណាង,855 92578828,None,,,,,Operational,HF_CODE;HF_LEVEL;HF_LAT;HF_LON;START_DATE
723061,,HP គុក,HC Baray,21,តាកែវ,Takeo,2108,ដូនកែវ,Doun Kaev,2103,ដូនកែវ,Daun Keo,210801,បារាយណ៍,Baray,21080109,ត្រពាំងឬស្សី,Trapeang Ruessei,,,,,,,,,,,,,Operational,HF_CODE;HF_TYPE_EN;HF_LEVEL;OWNERSHIP;HF_LAT;HF_LON;CONTACT_NO;START_DATE
037904,210401,RH មន្ទីរពេទ្យបង្អែកគិរីវង់,RH Kirivong,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210402,ព្រះបាទជាន់ជុំ,Preah Bat Choan Chum,21040202,កំពង់,Kampong,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,គង់ ចាន់កុមារ,855 16319949,None,10.6473951777261,104.871184024924,01/01/2006,,Operational,HF_LEVEL
822985,210405,HC សោម,HC Som,21,តាកែវ,Takeo,2104,គីរីវង់,Bati,2104,គិរីវង់,Kirivong,210411,សោម,Saom,21041107,សោម,Saom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កែន សំអាត,855 714670698,None,10.5632682853286,104.851457940568,01/01/2006,,Operational,HF_LEVEL
764074,210406,HC ភ្នំដិន,HC PhnomDen,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210407,ភ្នំដិន,Phnum Den,21040701,ផ្សារ,Phsar,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចាប មករា,855 12968387,None,10.6028904307046,104.905665166027,01/01/2006,,Operational,HF_LEVEL
383931,210407,HC កំណប់,HC KamNop,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210403,កំណប់,Kamnab,21040304,ខ្មល់,Khmal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,នាក់ ហ៊ាប,855 975429441,None,10.6559484849148,104.909707044167,01/01/2006,,Operational,HF_LEVEL
094471,210419,HC សន្លុង,HC SanLong,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2104,គិរីវង់,Kirivong,211010,សន្កុង,Sanlung,21101007,ចិន,Chen,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សួង ចាន់រដ្ឋា,855 978373252,None,10.7970569157259,104.753683388882,01/01/2006,,Operational,HF_LEVEL
420452,210420,HC ប្រាំបីមុំ,HC PramBeiMum,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2104,គិរីវង់,Kirivong,211005,ប្រាំបីមុំ,Prambei Mum,21100505,ប្រាំបីមុំ,Prambei Mum,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឈូន ណាត,855 78737308,None,10.8435745568716,104.792674271692,01/01/2006,,Operational,HF_LEVEL
563639,210417,HC អង្គខ្នុរ,HC AngKnol,21,តាកែវ,Takeo,2110,ទ្រាំង,Treang,2104,គិរីវង់,Kirivong,211002,អង្គខ្នុរ,Angk Khnor,21100203,ត្រពាំងប្រី,Trapeang Prei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ិប សាវី,855 93601647,None,10.8667929308937,104.828759896711,01/01/2006,,Operational,HF_LEVEL
085413,210421,HC ជាន់ជុំ,HC ChaonChum,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210402,ព្រះបាទជាន់ជុំ,Preah Bat Choan Chum,21040202,កំពង់,Kampong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គង់ យុទ្ធាវី,855 12496798,None,10.6427852129205,104.876666173182,01/01/2006,,Operational,HF_LEVEL
754991,210423,HC កំពែង,HC KamPeng,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210404,កំពែង,Kampeaeng,21040405,ជីម្រាក់,Chi Mreak,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គីម វិចិត្រ,855 976674743,None,10.6594530278282,104.710991546097,01/01/2006,,Operational,HF_LEVEL
311152,210424,HC ព្រៃរំដេង,HC PreyRumDeng,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210409,ព្រៃរំដេង,Prey Rumdeng,21040907,ដីក្រហម,Dei Kraham,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហួត ហាយ,855 12837691,None,10.6194806890057,104.765872195475,01/01/2006,,Operational,HF_LEVEL
637040,210425,HC គោកព្រេច,HC KorkPrech,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210406,គោកព្រេច,Kouk Prech,21040607,សំរោងខាងកើត,Samraong Khang Kaeut,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កែវ សុខុម,855 92966093,None,10.7237297649241,104.73812490978,01/01/2006,,Operational,HF_LEVEL
793617,210426,HC តាអូ,HC Ta O,21,តាកែវ,Takeo,2104,បាទី,Bati,2104,គិរីវង់,Kirivong,210412,តាអូរ,Ta Ou,21041203,ស្លា,Sla,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹម រាប,855 979341217,None,10.5754764094554,104.802527124923,02/07/2012,,Operational,HF_LEVEL
339176,21041403,HC រាមអណ្តើក,HC Ream Andaek,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210410,រាមអណ្ដើក,Ream Andaeuk,21041005,ត្រពាំងខ្ចៅ,Trapeang Khchau,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊ា ភា,855 12932095,None,10.7026514304563,104.759825251534,01/06/2015,,Operational,HF_LEVEL
957646,210427,HC ព្រៃអំពក,HC Prey Ampok,21,តាកែវ,Takeo,2104,គីរីវង់,Kiri Vong,2104,គិរីវង់,Kirivong,210408,ព្រៃអំពក,Prey Ampok,21040807,ថ្នល់លោក,Thnal Louk,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ទេព សុជាតិ,855 977832348,None,10.6359158675585,104.793228637192,01/05/2013,,Operational,HF_LEVEL
111802,,HC គិរីចុងកោះ,HC KIRICHONGKOH,21,តាកែវ,Takeo,,គីរីវង់,Kiri Vong,,គិរីវង់,Kirivong,,គិរីចុងកោះ,KIRI CHONG KOH,,ចំបក់ទឹម,Chombak Tem,,HC,Health Center,មណ្ឌលសុខភាព,,,,,,,,,,HF_CODE;HF_LEVEL;OWNERSHIP;DIS_CODE;OD_CODE;COM_CODE;VIL_CODE;HF_LAT;HF_LON;CONTACT_NO;STATUS;START_DATE
021973,210601,RH មន្ទីរ​ពេទ្យ​បង្អែក​កោះ​អណ្ដែត,RH Koh Andeth,21,តាកែវ,Takeo,2105,កោះអណ្ដែត,Kaoh Andaet,2106,កោះ​អណ្ដែត,Koh Andeth,210505,រមញ,Romenh,21050502,រមេញខាងជើង,Romenh Khang Cheung,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,គង់ តារា,855 9235 1011,None,10.7992652314427,104.94097828267,01/01/2016,,Operational,HF_LEVEL
664971,21041402,HC ធ្លាប្រជុំ,HC Thlea Prachum,21,តាកែវ,Takeo,2105,កោះអណ្ដែត,Kaoh Andaet,2106,កោះ​អណ្ដែត,Koh Andeth,210506,ធ្លាប្រជុំ,Thlea Prachum,21050604,អណ្ដូងសំរិទ្ធិ,Andoung Samretth,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សូ ទូច,855 974411166,None,10.7968836721566,104.879141315159,01/01/2006,,Operational,HF_LEVEL
927462,210409,HC ព្រៃមេលង,HC PreyMeLorng,21,តាកែវ,Takeo,2105,កោះអណ្ដែត,Kaoh Andaet,2106,កោះ​អណ្ដែត,Koh Andeth,210503,ព្រៃខ្លា,Prey Khla,21050303,ព្រៃមេលងខាងត្បូង,Prey Melong Khang Tboung,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹង កែម,855 12891224,None,10.756449799877,104.87132176603,01/01/2006,,Operational,HF_LEVEL
987910,210410,HC ក្រពុំឈូក,HC Krapum Chhouk,21,តាកែវ,Takeo,2105,កោះអណ្ដែត,Kaoh Andaet,2106,កោះ​អណ្ដែត,Koh Andeth,210501,ក្រពុំឈូក,Krapum Chhuk,21050104,ព្រៃម្លូ,Prey Mlu,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ប៉ែន សុធី,855 17811238,None,10.7363292833214,104.92575738382,01/01/2006,,Operational,HF_LEVEL
180083,210411,HC ព្រៃយុថ្កា,HC PreyYuthKa,21,តាកែវ,Takeo,2105,កោះអណ្ដែត,Kaoh Andaet,2106,កោះ​អណ្ដែត,Koh Andeth,210504,ព្រៃយុថ្កា,Prey Yuthka,21050405,តាហៀន,Ta Hien,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,គង់ បូរិទ្ធិ,855 974929900,None,10.682580107582,104.972102582153,01/01/2006,,Operational,HF_LEVEL
